ID,歌名,創作人,分類,發佈時間,情緒詞彙數,斷詞數,樂,好,怒,哀,懼,惡,驚,正面情緒值,負面情緒值,正負面情緒值,詞均樂,詞均好,詞均怒,詞均哀,詞均懼,詞均惡,詞均驚,詞均正面情緒值,詞均負面情緒值,詞均正負面情緒值
StreetVoice2637,Best friend,天王星Uranu$,Pop,2006-11-18,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2638,Beautiful,Fish In The Sky,Electronic,2014-12-11,18,111,0,29.0,0,0,-4.5,-13.5,0,29.0,-18.0,47.0,0.0,0.26126126126126126,0.0,0.0,-0.04054054054054054,-0.12162162162162163,0.0,0.26126126126126126,-0.16216216216216217,0.42342342342342343
StreetVoice2639,Stop this Rain,William Bird,Folk,2010-02-25,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2640,04 羊肉,Leo王,Hip hop / Rap,2016-06-30,55,261,18.2,10.24,0,2.0,0,18.560000000000002,0,28.439999999999998,20.560000000000002,7.8799999999999955,0.06973180076628352,0.039233716475095784,0.0,0.007662835249042145,0.0,0.07111111111111112,0.0,0.1089655172413793,0.07877394636015327,0.030191570881226037
StreetVoice2641,成長(SOBOY feat. SAMURAI JACK),YellaCrew 野樂酷,Hip hop / Rap,2018-03-07,80,419,22.5,76.5,0,27.200000000000003,-2.25,33.620000000000005,0,99.0,58.57000000000001,40.42999999999999,0.05369928400954654,0.18257756563245822,0.0,0.0649164677804296,-0.0053699284009546535,0.08023866348448688,0.0,0.23627684964200477,0.13978520286396184,0.09649164677804294
StreetVoice2642,【艇】The Boat （feat. 金金）,藍眼淚 Blue Tears Band,Post rock,2017-04-04,0,126,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2643,更美的以後EP版<全曲試聽>,依錚依靜,Alternative,2013-10-03,6,37,0,9.0,0,1.0,0,3.0,0,9.0,4.0,5.0,0.0,0.24324324324324326,0.0,0.02702702702702703,0.0,0.08108108108108109,0.0,0.24324324324324326,0.10810810810810811,0.13513513513513514
StreetVoice2644,西苑高中-今天，明天,拼圖王,Pop,2014-06-06,56,242,20.0,61.65,0,3.75,0,48.29599999999999,0,81.65,52.04599999999999,29.604000000000013,0.08264462809917356,0.25475206611570245,0.0,0.015495867768595042,0.0,0.19957024793388425,0.0,0.33739669421487606,0.2150661157024793,0.12233057851239675
StreetVoice2645,2015/11/06河畔live@Legacy,faye 飞,Pop,2015-11-27,41,155,-5.25,10.600000000000001,0,3.0,0,9.25,0,5.350000000000001,12.25,-6.899999999999999,-0.03387096774193549,0.06838709677419355,0.0,0.01935483870967742,0.0,0.05967741935483871,0.0,0.03451612903225807,0.07903225806451612,-0.04451612903225805
StreetVoice2646,08.現實恐慌症,城市雨人,Alternative,2016-02-24,8,42,5.0,3.0,0,12.600000000000001,3.0,10.0,0,8.0,25.6,-17.6,0.11904761904761904,0.07142857142857142,0.0,0.30000000000000004,0.07142857142857142,0.23809523809523808,0.0,0.19047619047619047,0.6095238095238096,-0.41904761904761906
StreetVoice2647,花渣HUA ZAU(DEMO),花渣 Flower Dregs,Hip hop / Rap,2006-03-03,1,15,0,0,0,0,0,5.0,0,0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.3333333333333333
StreetVoice2648,09_嘿！女孩 (Hey Girl),The GateS,Rock,2017-10-05,29,111,0,10.0,0,7.5,0,79.0,0,10.0,86.5,-76.5,0.0,0.09009009009009009,0.0,0.06756756756756757,0.0,0.7117117117117117,0.0,0.09009009009009009,0.7792792792792793,-0.6891891891891891
StreetVoice2649,彰化高中-那些夢,拼圖王,Pop,2014-06-04,18,79,5.0,35.0,0,14.0,0,-1.0,0,40.0,13.0,27.0,0.06329113924050633,0.4430379746835443,0.0,0.17721518987341772,0.0,-0.012658227848101266,0.0,0.5063291139240507,0.16455696202531644,0.34177215189873417
StreetVoice2650,So Goodbye ,Holly Lou 羅維真,Pop,2015-08-24,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2651,螃蟹甲,thisisyoyo,Folk,2008-09-21,17,117,11.0,21.25,0,1.5,0,0,5.0,37.25,1.5,35.75,0.09401709401709402,0.18162393162393162,0.0,0.01282051282051282,0.0,0.0,0.042735042735042736,0.31837606837606836,0.01282051282051282,0.3055555555555556
StreetVoice2654,贈還,Natalie Kuo,Pop,2015-10-26,12,74,3.0,4.5,7.0,4.48,-2.0,1.0,0,7.5,10.48,-2.9800000000000004,0.04054054054054054,0.060810810810810814,0.0945945945945946,0.06054054054054055,-0.02702702702702703,0.013513513513513514,0.0,0.10135135135135136,0.14162162162162162,-0.040270270270270275
StreetVoice2656,離開的畫面 （北區）,非賣品 notforsale,Folk,2016-05-08,11,58,0,5.5,0,-6.0,0,-2.0,0,5.5,-8.0,13.5,0.0,0.09482758620689655,0.0,-0.10344827586206896,0.0,-0.034482758620689655,0.0,0.09482758620689655,-0.13793103448275862,0.23275862068965517
StreetVoice2658,We Are Who We Are (浪浪別哭版）,Fann 芳怡,Singer / Songwriter,2016-12-30,17,99,7.25,19.0,0,0,0,28.5,0,26.25,28.5,-2.25,0.07323232323232323,0.1919191919191919,0.0,0.0,0.0,0.2878787878787879,0.0,0.26515151515151514,0.2878787878787879,-0.022727272727272728
StreetVoice2659,Victoria,William Bird,Pop,2008-02-11,4,17,0,10.0,0,4.0,0,0,0,10.0,4.0,6.0,0.0,0.5882352941176471,0.0,0.23529411764705882,0.0,0.0,0.0,0.5882352941176471,0.23529411764705882,0.35294117647058826
StreetVoice2660,太妃糖,野人,Pop,2013-06-26,16,165,8.8125,19.0625,0,0,0,-1.0,0,27.875,-1.0,28.875,0.053409090909090906,0.11553030303030302,0.0,0.0,0.0,-0.006060606060606061,0.0,0.16893939393939394,-0.006060606060606061,0.175
StreetVoice2661,05 彼時的青春,夕陽武士 Sunset Samurai,Pop,2015-01-02,11,131,5.8,15.0,0,-9.0,0,0,0,20.8,-9.0,29.8,0.044274809160305344,0.11450381679389313,0.0,-0.06870229007633588,0.0,0.0,0.0,0.15877862595419848,-0.06870229007633588,0.22748091603053436
StreetVoice2662,70.嶺東高中--時光翱翔,破浪王,Pop,2016-06-01,29,188,7.199999999999999,-8.280000000000001,0,3.0,0,32.519999999999996,0,-1.0800000000000018,35.519999999999996,-36.599999999999994,0.038297872340425525,-0.04404255319148937,0.0,0.015957446808510637,0.0,0.1729787234042553,0.0,-0.0057446808510638395,0.18893617021276593,-0.19468085106382976
StreetVoice2663,禮物,廖文強,Pop,2009-01-19,20,145,2.75,-13.25,0,5.799999999999999,0,3.0,0,-10.5,8.799999999999999,-19.299999999999997,0.01896551724137931,-0.09137931034482759,0.0,0.039999999999999994,0.0,0.020689655172413793,0.0,-0.07241379310344828,0.06068965517241379,-0.13310344827586204
StreetVoice2664,黑糖粿DEMO,有感覺樂團,Folk,2014-09-05,38,205,84.0,48.0,0,0.0,0,7.5,0,132.0,7.5,124.5,0.4097560975609756,0.23414634146341465,0.0,0.0,0.0,0.036585365853658534,0.0,0.6439024390243903,0.036585365853658534,0.6073170731707317
StreetVoice2665,星星demo feat. 都市零件派對 小苾,A.JU 樂團,Folk,2015-06-24,21,147,-5.0,48.5,0,3.0,6.0,0,0,43.5,9.0,34.5,-0.034013605442176874,0.3299319727891156,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.29591836734693877,0.061224489795918366,0.23469387755102042
StreetVoice2666,THE WAR,stone,Rock,2006-03-03,33,181,19.5,19.75,0,3.0,0,18.0,0,39.25,21.0,18.25,0.10773480662983426,0.10911602209944751,0.0,0.016574585635359115,0.0,0.09944751381215469,0.0,0.21685082872928177,0.11602209944751381,0.10082872928176796
StreetVoice2667,你的蔚藍之海,回聲樂團 ECHO,Alternative,2014-12-05,37,238,12.0,39.25,14.0,23.5,18.0,12.5,0,51.25,68.0,-16.75,0.05042016806722689,0.16491596638655462,0.058823529411764705,0.09873949579831932,0.07563025210084033,0.052521008403361345,0.0,0.21533613445378152,0.2857142857142857,-0.0703781512605042
StreetVoice2668,更好的地方 live ＠ the wall 20121006,ＨＵＳＨ,Rock,2012-10-16,7,98,6.0,3.8,0,3.0,0,5.0,0,9.8,8.0,1.8000000000000007,0.061224489795918366,0.03877551020408163,0.0,0.030612244897959183,0.0,0.05102040816326531,0.0,0.1,0.08163265306122448,0.01836734693877552
StreetVoice2671,Leanne,方恩沁（Eunice Png),Folk,2012-08-29,1,19,0,0,0,0,0,5.0,0,0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,-0.2631578947368421
StreetVoice2672,青春輓歌,地下道樂團,Folk,2013-05-16,14,102,-4.0,0,0,5.0,0,12.0,0,-4.0,17.0,-21.0,-0.0392156862745098,0.0,0.0,0.049019607843137254,0.0,0.11764705882352941,0.0,-0.0392156862745098,0.16666666666666666,-0.20588235294117646
StreetVoice2674,Cool of Lullaby,落日飛車,Rock,2018-05-15,21,168,7.0,46.25,0,0,-6.0,3.0,0,53.25,-3.0,56.25,0.041666666666666664,0.27529761904761907,0.0,0.0,-0.03571428571428571,0.017857142857142856,0.0,0.3169642857142857,-0.017857142857142856,0.33482142857142855
StreetVoice2675,05 潘朵拉的暗黑蔬菜便當,Leo王,Hip hop / Rap,2015-07-05,30,241,11.0,39.975,0,0,0,3.0,5.0,55.975,3.0,52.975,0.04564315352697095,0.1658713692946058,0.0,0.0,0.0,0.012448132780082987,0.02074688796680498,0.23226141078838175,0.012448132780082987,0.21981327800829875
StreetVoice2676,Space Sailing,阿鹿米爾 - Alluvium,Rock,2016-04-13,9,82,0,5.0,0,12.0,0,5.0,0,5.0,17.0,-12.0,0.0,0.06097560975609756,0.0,0.14634146341463414,0.0,0.06097560975609756,0.0,0.06097560975609756,0.2073170731707317,-0.14634146341463414
StreetVoice2677,33創作組_裂縫說樂團_迷路的麋鹿,彭偲禹,Pop,2016-03-18,19,268,10.0,18.0,0,47.32,0,17.0,0,28.0,64.32,-36.31999999999999,0.03731343283582089,0.06716417910447761,0.0,0.17656716417910448,0.0,0.06343283582089553,0.0,0.1044776119402985,0.23999999999999996,-0.13552238805970146
StreetVoice2678,謝謝你的曾經,高爵Jue,Pop,2016-06-16,42,178,27.5,-18.5,0,18.75,15.0,40.0,0,9.0,73.75,-64.75,0.1544943820224719,-0.10393258426966293,0.0,0.10533707865168539,0.08426966292134831,0.2247191011235955,0.0,0.05056179775280899,0.4143258426966292,-0.3637640449438202
StreetVoice2680,"""Golden Age"" (滿人, Soft Lipa, Jnco). Golden Age.. HOTTT",滿人,Hip hop / Rap,2008-04-20,49,318,7.0,84.9625,9.0,6.0,0,37.2125,0,91.9625,52.2125,39.75000000000001,0.0220125786163522,0.2671776729559749,0.02830188679245283,0.018867924528301886,0.0,0.11702044025157232,0.0,0.2891902515723271,0.16419025157232703,0.12500000000000003
StreetVoice2681,Before I Sleep Tonight,Holly Lou 羅維真,Pop,2015-08-24,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2682,怎,UNDER LOVER ,Hip hop / Rap,2011-10-02,16,132,0,14.399999999999999,0,5.0,0,13.5,0,14.399999999999999,18.5,-4.100000000000001,0.0,0.10909090909090909,0.0,0.03787878787878788,0.0,0.10227272727272728,0.0,0.10909090909090909,0.14015151515151514,-0.03106060606060607
StreetVoice2684,Syria,黃玠瑋 Zooey Wonder,Singer / Songwriter,2017-04-27,7,56,0,0,0,0.0,5.0,3.0,0,0,8.0,-8.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.05357142857142857,0.0,0.0,0.14285714285714285,-0.14285714285714285
StreetVoice2685,最好的方式 [ Demo ] ,王立 wanglee,Singer / Songwriter,2017-11-29,17,72,5.0,35.6,0,0,5.0,33.0,0,40.6,38.0,2.6000000000000014,0.06944444444444445,0.49444444444444446,0.0,0.0,0.06944444444444445,0.4583333333333333,0.0,0.5638888888888889,0.5277777777777778,0.03611111111111113
StreetVoice2688,陌寞,PiA吳蓓雅,Pop,2011-07-07,9,65,5.0,4.0,0,0,0,16.5,0,9.0,16.5,-7.5,0.07692307692307693,0.06153846153846154,0.0,0.0,0.0,0.25384615384615383,0.0,0.13846153846153847,0.25384615384615383,-0.11538461538461539
StreetVoice2689,Travel to Greenland ,THE WAiiT 等等樂團,Alternative,2016-09-09,43,319,17.9375,21.000000000000007,0,19.0,0,9.0,0,38.93750000000001,28.0,10.937500000000007,0.056230407523510974,0.06583072100313482,0.0,0.05956112852664577,0.0,0.02821316614420063,0.0,0.12206112852664579,0.0877742946708464,0.03428683385579939
StreetVoice2690,1 小鬧劇,葛洛力,Pop,2012-11-29,51,142,35.5,64.25,0,-5.0,17.5,48.2,0,99.75,60.7,39.05,0.25,0.4524647887323944,0.0,-0.035211267605633804,0.12323943661971831,0.3394366197183099,0.0,0.7024647887323944,0.4274647887323944,0.27499999999999997
StreetVoice2691,未知的星球,粗大Band,Punk,2016-03-04,18,92,0,26.5,0,5.6000000000000005,0,1.0,0,26.5,6.6000000000000005,19.9,0.0,0.28804347826086957,0.0,0.06086956521739131,0.0,0.010869565217391304,0.0,0.28804347826086957,0.07173913043478261,0.21630434782608693
StreetVoice2692,01-When the Music Plays,肯周樂隊,Pop,2015-01-23,19,80,-5.0,1.75,0,4.0,3.0,16.4,0,-3.25,23.4,-26.65,-0.0625,0.021875,0.0,0.05,0.0375,0.205,0.0,-0.040625,0.2925,-0.333125
StreetVoice2694,你的菸燻到我沒關係,孔雀眼 JADE EYES,Electronic,2015-09-10,4,47,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2695,娜娜瑟斯 x 孔雀眼－長島冰茶 Long Island Iced Tea,孔雀眼 JADE EYES,Electronic,2015-09-10,19,123,40.5,9.0,0,0,15.0,5.1,0,49.5,20.1,29.4,0.32926829268292684,0.07317073170731707,0.0,0.0,0.12195121951219512,0.04146341463414634,0.0,0.4024390243902439,0.16341463414634147,0.23902439024390243
StreetVoice2696,Whatever,雞蛋蒸肉餅,Folk,2017-02-17,5,14,0,10.0,0,0,0,15.0,0,10.0,15.0,-5.0,0.0,0.7142857142857143,0.0,0.0,0.0,1.0714285714285714,0.0,0.7142857142857143,1.0714285714285714,-0.35714285714285715
StreetVoice2697,愛我你會死REMIX董事長樂團(DEMO),〝aheya仁璽,Rock,2011-10-01,92,544,-33.4,21.0,0,5.0,10.0,104.4,0,-12.399999999999999,119.4,-131.8,-0.06139705882352941,0.03860294117647059,0.0,0.009191176470588236,0.01838235294117647,0.19191176470588237,0.0,-0.022794117647058822,0.21948529411764706,-0.2422794117647059
StreetVoice2699,Wait Until Tomorrow ,The Sulis Club,Pop,2015-07-20,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2701,詹宇庭 – 左撇子,StreetVoice 選集,Folk,2011-11-14,48,241,0,83.0625,0,0,8.4375,69.23,0,83.0625,77.6675,5.394999999999996,0.0,0.3446576763485477,0.0,0.0,0.0350103734439834,0.28726141078838174,0.0,0.3446576763485477,0.3222717842323652,0.022385892116182558
StreetVoice2702,沉睡歌,陳侑彤 Verity Power,Singer / Songwriter,2017-03-06,34,145,14.200000000000001,28.25,0,6.8,0,15.5,0,42.45,22.3,20.150000000000002,0.09793103448275862,0.19482758620689655,0.0,0.04689655172413793,0.0,0.10689655172413794,0.0,0.2927586206896552,0.15379310344827588,0.13896551724137932
StreetVoice2703,冰上跳舞的人,擊敗人,Alternative,2017-03-07,26,154,0,39.765625,0,20.0,0,25.5,0,39.765625,45.5,-5.734375,0.0,0.25821834415584416,0.0,0.12987012987012986,0.0,0.16558441558441558,0.0,0.25821834415584416,0.29545454545454547,-0.037236201298701296
StreetVoice2704,Cheers!,椅子樂團 The Chairs,Folk,2014-07-24,22,97,2.0,43.0,0,-12.75,0,17.0625,0,45.0,4.3125,40.6875,0.020618556701030927,0.44329896907216493,0.0,-0.13144329896907217,0.0,0.17590206185567012,0.0,0.4639175257731959,0.04445876288659794,0.41945876288659795
StreetVoice2705,日出之國(SAMURAI JACK ),YellaCrew 野樂酷,Hip hop / Rap,2018-03-21,63,497,10.4,-8.75,5.0,5.0,0,0.0,-10.0,-8.35,10.0,-18.35,0.020925553319919517,-0.017605633802816902,0.01006036217303823,0.01006036217303823,0.0,0.0,-0.02012072434607646,-0.016800804828973843,0.02012072434607646,-0.0369215291750503
StreetVoice2706,随性慵懒RUSH！,何小P,Jazz,2015-03-22,15,97,5.0,8.0,0,0,3.0,8.0,0,13.0,11.0,2.0,0.05154639175257732,0.08247422680412371,0.0,0.0,0.030927835051546393,0.08247422680412371,0.0,0.13402061855670103,0.1134020618556701,0.020618556701030927
StreetVoice2707,胜利者的飞翔 Fly Bird,Black Island,Singer / Songwriter,2017-09-24,12,76,1.0,27.5,0,21.0,0,1.0,0,28.5,22.0,6.5,0.013157894736842105,0.3618421052631579,0.0,0.27631578947368424,0.0,0.013157894736842105,0.0,0.375,0.2894736842105263,0.08552631578947369
StreetVoice2708,妥協,安妮朵拉,Alternative,2013-01-03,17,102,0,9.0,0,0,0,-2.5,0,9.0,-2.5,11.5,0.0,0.08823529411764706,0.0,0.0,0.0,-0.024509803921568627,0.0,0.08823529411764706,-0.024509803921568627,0.11274509803921569
StreetVoice2709,49.虎尾高中-倘若再見,起飛王,Pop,2015-06-02,25,141,10.0,19.7,0,25.7,0,0,0,29.7,25.7,4.0,0.07092198581560284,0.1397163120567376,0.0,0.18226950354609928,0.0,0.0,0.0,0.21063829787234042,0.18226950354609928,0.028368794326241134
StreetVoice2710,Room(original mix),沙羅曼蛇SALAMANDER,Electronic,2014-07-03,1,9,0,5.0,0,0,0,0,0,5.0,0,5.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
StreetVoice2711,奧蘿拉,魯綱宇 kang yu lu,Alternative,2015-09-30,19,96,0,8.0,0,26.0,12.5,4.5,0,8.0,43.0,-35.0,0.0,0.08333333333333333,0.0,0.2708333333333333,0.13020833333333334,0.046875,0.0,0.08333333333333333,0.4479166666666667,-0.3645833333333333
StreetVoice2712,When The Moon ,Violet Lens,Alternative,2016-04-28,8,17,0,0,0,0,0,40.0,0,0,40.0,-40.0,0.0,0.0,0.0,0.0,0.0,2.3529411764705883,0.0,0.0,2.3529411764705883,-2.3529411764705883
StreetVoice2713,成為日常,DSPS,Folk,2018-06-06,26,123,6.6,14.0,0,-10.0,8.0,12.0,0,20.6,10.0,10.600000000000001,0.05365853658536585,0.11382113821138211,0.0,-0.08130081300813008,0.06504065040650407,0.0975609756097561,0.0,0.16747967479674797,0.08130081300813008,0.0861788617886179
StreetVoice2714,Minnesota Dreaming,方恩沁（Eunice Png),Folk,2012-08-29,3,5,0,10.0,0,0,0,7.0,0,10.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.4,0.0,2.0,1.4,0.6
StreetVoice2715,愛情是...,廖文強,Pop,2008-08-15,31,108,1.5,55.5,5.0,19.0,0,31.5,0,57.0,55.5,1.5,0.013888888888888888,0.5138888888888888,0.046296296296296294,0.17592592592592593,0.0,0.2916666666666667,0.0,0.5277777777777778,0.5138888888888888,0.013888888888888888
StreetVoice2716,午夜以後,雨國 Kingdom of Rain,Alternative,2016-12-05,12,45,0,0,0,-3.0,0,7.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,-0.06666666666666667,0.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.08888888888888889,0.06666666666666667
StreetVoice2717,禮拜天情人 (rough demo),Josh (from MSF),Pop,2012-04-25,15,129,0,4.375,0,5.0,0,21.25,0,4.375,26.25,-21.875,0.0,0.03391472868217054,0.0,0.03875968992248062,0.0,0.16472868217054262,0.0,0.03391472868217054,0.20348837209302326,-0.1695736434108527
StreetVoice2718,coffee bubbles demo,thisisyoyo,Singer / Songwriter,2017-08-02,15,84,8.600000000000001,37.75,0,0,0,9.25,0,46.35,9.25,37.1,0.10238095238095239,0.4494047619047619,0.0,0.0,0.0,0.11011904761904762,0.0,0.5517857142857143,0.11011904761904762,0.4416666666666667
StreetVoice2719,雨 (demo),馬曉安,Folk,2017-10-20,15,99,3.0,24.0,0,0,1.0,12.0,0,27.0,13.0,14.0,0.030303030303030304,0.24242424242424243,0.0,0.0,0.010101010101010102,0.12121212121212122,0.0,0.2727272727272727,0.13131313131313133,0.1414141414141414
StreetVoice2720,Valentine（What's It Gonna  Be）-Rina Sawayama,88rising,R&B / Soul,2018-02-14,3,53,0,0,0,0,0,11.0,0,0,11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.20754716981132076,-0.20754716981132076
StreetVoice2721,Hot (with Soft Lipa aka 蛋堡 and Gordon),RPG,Hip hop / Rap,2007-01-09,35,302,28.25,37.0,0,0,5.0,46.5,0,65.25,51.5,13.75,0.0935430463576159,0.12251655629139073,0.0,0.0,0.016556291390728478,0.15397350993377484,0.0,0.21605960264900662,0.17052980132450332,0.04552980132450331
StreetVoice2722,What I'll be doing New Year's Eve,Reonda,Alternative,2016-03-31,1,26,5.0,0,0,0,0,0,0,5.0,0,5.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.19230769230769232
StreetVoice2723,賣掉/丟掉/燒掉,AnieFann 范安婷,Rock,2017-03-31,35,194,45.0,47.5,15.0,0,0,27.0,0,92.5,42.0,50.5,0.23195876288659795,0.24484536082474226,0.07731958762886598,0.0,0.0,0.13917525773195877,0.0,0.47680412371134023,0.21649484536082475,0.2603092783505155
StreetVoice2726,關於自由,島嶼 Islanders,Post rock,2014-06-07,9,45,3.0,14.0,0,5.0,0,0,0,17.0,5.0,12.0,0.06666666666666667,0.3111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.37777777777777777,0.1111111111111111,0.26666666666666666
StreetVoice2728,perfect life (mini EP),丁丁與西西,Folk,2010-03-21,8,112,0,9.0,0,0,0,6.0,0,9.0,6.0,3.0,0.0,0.08035714285714286,0.0,0.0,0.0,0.05357142857142857,0.0,0.08035714285714286,0.05357142857142857,0.026785714285714284
StreetVoice2729,草原上的鐘 Demo,莊蕎嫣 Faye.,Singer / Songwriter,2016-01-07,13,103,5.0,0,0,12.0,0,-2.5,0,5.0,9.5,-4.5,0.04854368932038835,0.0,0.0,0.11650485436893204,0.0,-0.024271844660194174,0.0,0.04854368932038835,0.09223300970873786,-0.043689320388349516
StreetVoice2730,中途迷失 Lost in the Middle (DEMO),蘇珮卿 Paige Su,Pop,2011-06-08,5,10,0,20.0,0,0,0,5.0,0,20.0,5.0,15.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,2.0,0.5,1.5
StreetVoice2731,過客,克里夫 Cliff,Folk,2015-11-03,16,94,0,17.0,0,9.25,0,1.0,0,17.0,10.25,6.75,0.0,0.18085106382978725,0.0,0.09840425531914894,0.0,0.010638297872340425,0.0,0.18085106382978725,0.10904255319148937,0.07180851063829788
StreetVoice2732,超過一秒鐘,Haor 許書豪,Pop,2014-04-22,33,194,24.0,3.0,0,29.5625,6.75,44.5,-5.0,22.0,80.8125,-58.8125,0.12371134020618557,0.015463917525773196,0.0,0.15238402061855671,0.03479381443298969,0.22938144329896906,-0.02577319587628866,0.1134020618556701,0.4165592783505155,-0.30315721649484534
StreetVoice2733,相對論,小人,Hip hop / Rap,2009-11-20,90,850,9.5,49.05,0,-3.0,13.5,35.475,0,58.55,45.975,12.574999999999996,0.011176470588235295,0.057705882352941176,0.0,-0.0035294117647058825,0.01588235294117647,0.04173529411764706,0.0,0.06888235294117646,0.054088235294117645,0.014794117647058819
StreetVoice2734,Not My Name,雞蛋蒸肉餅,Pop,2015-03-27,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice2735,每個人都頂著一張孤獨的臉在這個城市穿梭(demo),黎可辰,Folk,2015-10-26,30,206,0,54.0,0,6.25,0,0,0,54.0,6.25,47.75,0.0,0.2621359223300971,0.0,0.03033980582524272,0.0,0.0,0.0,0.2621359223300971,0.03033980582524272,0.23179611650485438
StreetVoice2737,【遊戲: 雨港基隆】βefore the L∀ST【EAjRock】,動漫遊戲作曲家聯盟,Pop,2014-09-12,29,175,17.0,3.0,0,19.0,10.0,27.0,0,20.0,56.0,-36.0,0.09714285714285714,0.017142857142857144,0.0,0.10857142857142857,0.05714285714285714,0.15428571428571428,0.0,0.11428571428571428,0.32,-0.2057142857142857
StreetVoice2738,Chantel,霍聲揚 Felix Huo,Pop,2016-03-20,2,34,0,10.0,0,0,0,0,0,10.0,0,10.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.29411764705882354
StreetVoice2739,一千零二夜,faye 飞,Folk,2010-10-12,16,78,12.0,29.5,0,1.0,0,15.0,0,41.5,16.0,25.5,0.15384615384615385,0.3782051282051282,0.0,0.01282051282051282,0.0,0.19230769230769232,0.0,0.532051282051282,0.20512820512820512,0.3269230769230769
StreetVoice2740,孤獨的自由-練團demo,安妮朵拉,Folk,2016-09-02,13,124,8.0,-0.2499999999999991,0,0,0,0,0,7.750000000000001,0,7.750000000000001,0.06451612903225806,-0.0020161290322580575,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.0,0.06250000000000001
StreetVoice2742,Somewhere in time,康姆士COM'Z,Pop,2016-10-08,16,99,34.5,27.8,0,0,0,4.0,0,62.3,4.0,58.3,0.3484848484848485,0.28080808080808084,0.0,0.0,0.0,0.04040404040404041,0.0,0.6292929292929292,0.04040404040404041,0.5888888888888889
StreetVoice2743,一千字,瑪啡因 Maffine,Alternative,2014-11-24,11,38,0,34.80232238769531,0,0,0,0,0,34.80232238769531,0,34.80232238769531,0.0,0.9158505891498766,0.0,0.0,0.0,0.0,0.0,0.9158505891498766,0.0,0.9158505891498766
StreetVoice2744,我們的路,ＭＩＸmans,Rock,2018-02-26,19,103,0,22.25,0,-13.75,0,12.0,0,22.25,-1.75,24.0,0.0,0.21601941747572814,0.0,-0.13349514563106796,0.0,0.11650485436893204,0.0,0.21601941747572814,-0.01699029126213592,0.23300970873786409
StreetVoice2745,三郎 我可不可以 靠著你的肩膀,weiwei 黃建為,Pop,2014-04-03,23,237,-8.4375,0,5.0,5.0,0,-13.0625,0,-8.4375,-3.0625,-5.375,-0.03560126582278481,0.0,0.02109704641350211,0.02109704641350211,0.0,-0.05511603375527426,0.0,-0.03560126582278481,-0.012921940928270042,-0.02267932489451477
StreetVoice2746,庸材 Average guy,榕幫 Banyan Gang,Hip hop / Rap,2017-07-15,51,243,11.75,15.0,0,0,0,30.625,0,26.75,30.625,-3.875,0.04835390946502058,0.06172839506172839,0.0,0.0,0.0,0.12602880658436214,0.0,0.11008230452674897,0.12602880658436214,-0.01594650205761317
StreetVoice2747,小心他,慢慢說樂團,Blues,2012-06-07,34,135,10.0,10.0,0,0,29.25,-2.0,0,20.0,27.25,-7.25,0.07407407407407407,0.07407407407407407,0.0,0.0,0.21666666666666667,-0.014814814814814815,0.0,0.14814814814814814,0.20185185185185187,-0.053703703703703705
